Id,CLASSE
8002,Normal
8365,Anormal
15913,Normal
949,Anormal
11307,Anormal
896,Normal
13270,Anormal
16007,Normal
3866,Anormal
8336,Anormal
4515,Anormal
11714,Normal
684,Normal
15918,Anormal
17346,Normal
11103,Anormal
12931,Normal
5961,Normal
1481,Anormal
12000,Normal
11044,Normal
2075,Anormal
7003,Normal
10431,Normal
9780,Anormal
6057,Normal
8495,Normal
6445,Anormal
1706,Normal
17091,Normal
8400,Normal
12305,Anormal
12494,Anormal
6165,Normal
16352,Normal
1069,Normal
5270,Normal
2228,Normal
9471,Anormal
15778,Anormal
7976,Normal
14670,Normal
3871,Anormal
298,Normal
16297,Normal
8296,Anormal
14404,Normal
10078,Anormal
3184,Anormal
8244,Normal
3029,Normal
17369,Normal
14974,Anormal
4901,Normal
11359,Anormal
5156,Normal
11906,Normal
6910,Normal
1692,Normal
871,Normal
9399,Anormal
16549,Anormal
5051,Anormal
14750,Normal
4285,Normal
16919,Normal
6005,Anormal
2408,Anormal
14632,
15344,Anormal
547,Anormal
11508,Normal
569,
5452,Normal
1378,Anormal
4265,Anormal
15415,Anormal
11116,Normal
16946,Normal
8304,Normal
9614,Normal
2631,
590,Anormal
8372,Normal
11325,Anormal
12718,
8698,Anormal
15697,Anormal
15672,Anormal
12664,Normal
3302,Normal
8319,Normal
11721,Anormal
6922,Normal
17517,Normal
8991,Anormal
17014,Normal
5323,
7339,Normal
13609,Normal
13954,Normal
15370,Anormal
17605,Anormal
669,
11913,Normal
16133,Normal
14601,Anormal
6557,Normal
8062,Normal
7776,Anormal
8541,Normal
7691,Anormal
2747,Normal
14316,
4531,Normal
8278,Normal
2218,Normal
17797,Anormal
10538,Normal
3088,Normal
14512,Anormal
11862,Anormal
13115,Normal
9871,Normal
7837,
626,Anormal
7096,Normal
14944,Normal
5602,Normal
3567,Normal
12623,Normal
2768,Anormal
15238,
14293,Anormal
10142,Anormal
11699,Normal
7786,Normal
12048,Normal
7244,Normal
4825,Normal
5479,Normal
10625,Normal
10545,Anormal
2158,Normal
14881,Normal
4430,Anormal
13591,Anormal
3257,Normal
9718,Anormal
12102,Normal
16215,Normal
16037,Normal
7039,Normal
15671,Anormal
1151,Normal
4854,Normal
11612,Normal
12447,Normal
10299,
15501,
13208,Normal
1824,Anormal
15632,Normal
4983,Normal
9790,Normal
1465,Normal
17545,Anormal
13163,Anormal
5428,Normal
13826,Normal
2154,Anormal
275,Normal
11293,Anormal
3205,Normal
14333,Normal
4241,
14891,Normal
1425,Normal
3581,Normal
13180,Anormal
5017,Anormal
9203,Normal
6784,Anormal
10739,Normal
14879,Anormal
2244,Anormal
16756,Normal
6749,Normal
17803,
5416,Anormal
12594,Anormal
5651,Normal
5876,Anormal
11406,
4921,Anormal
9824,Normal
15353,Anormal
2979,Anormal
10970,Anormal
7774,Normal
1517,Anormal
6828,Anormal
17663,Normal
8966,Normal
5360,Anormal
952,Normal
9621,Anormal
8876,Normal
9660,Anormal
9869,
12011,Anormal
12822,Normal
11626,Normal
4187,Anormal
264,Normal
3586,
3615,Normal
1820,Normal
13474,Normal
2578,Normal
2490,Normal
17230,Anormal
4935,Normal
307,Normal
8022,Normal
7464,Normal
8978,Normal
30,Normal
8384,Normal
8544,Anormal
6335,Normal
2241,Normal
7484,Anormal
7007,Anormal
12387,Anormal
9734,Anormal
704,Anormal
957,Normal
1004,Normal
10731,Normal
4629,Anormal
15821,Anormal
13426,Normal
12061,Normal
2479,Normal
3091,Anormal
16793,Anormal
9700,
15754,Normal
7265,Anormal
7731,Anormal
10054,Normal
1001,Anormal
17806,Normal
13338,Anormal
11815,Normal
2506,
12539,Normal
1226,Anormal
12199,
1827,Normal
6202,Normal
12105,Normal
15665,Anormal
10364,Normal
14313,Normal
5265,Anormal
3116,Normal
12577,Normal
7170,Normal
16588,Normal
6042,Normal
4317,Normal
1389,Normal
7022,Anormal
13427,Anormal
1718,Normal
11458,Normal
7572,Normal
6941,Anormal
11328,Anormal
15750,Normal
8892,Normal
2108,Normal
1200,Anormal
17484,Normal
4619,Normal
17858,Anormal
3961,Anormal
7466,Normal
15782,Normal
6218,Anormal
9776,Anormal
5962,Normal
17156,Normal
13414,Anormal
16578,Normal
5930,Anormal
13473,Normal
1020,
7636,
15473,Normal
6187,Normal
16189,Normal
5738,Normal
581,Normal
1507,Normal
5383,Normal
1899,
7196,Anormal
10140,Normal
15407,Anormal
12224,Normal
3044,Anormal
8565,Anormal
11066,Normal
11737,Normal
4232,Normal
6248,
795,Anormal
4634,Normal
1553,Anormal
4366,Anormal
14389,Anormal
12291,Normal
10387,Normal
1854,Anormal
7585,Normal
9286,Normal
13942,Anormal
7667,Normal
450,Normal
16348,Anormal
10313,Normal
14679,Anormal
5121,Anormal
16913,Anormal
13832,Anormal
152,Normal
11450,Normal
12935,Anormal
5882,Anormal
11095,Normal
3777,Normal
15571,Normal
84,Anormal
15623,Anormal
6706,Anormal
338,Anormal
4743,Normal
4439,Normal
3262,
5338,Normal
17863,Normal
3315,Anormal
3857,Anormal
17627,Anormal
1041,
9803,Anormal
1785,Normal
13331,Normal
13107,
15061,Anormal
8180,Anormal
3942,Normal
5314,Normal
10999,Normal
17458,Normal
11285,Anormal
652,Normal
16401,
9984,Anormal
15046,
4838,
12395,Anormal
6938,Normal
9477,Normal
8691,
1537,Normal
15514,Anormal
7129,Anormal
1141,Normal
12601,Anormal
15799,Normal
17076,Normal
1220,
14753,Anormal
7161,Anormal
7710,Anormal
9540,Normal
1068,Normal
7999,Normal
9427,Normal
10795,Normal
15903,Normal
11602,Anormal
16094,Normal
11494,Normal
239,
15218,Anormal
8900,Normal
3335,
13332,
8792,Anormal
9974,Normal
14677,Normal
5853,Normal
9773,Normal
15393,Normal
8069,Anormal
16288,Anormal
1719,Normal
11373,Anormal
1287,Normal
7065,Normal
15161,
12751,Anormal
866,
11792,Normal
9528,Anormal
6067,
13989,Anormal
12347,Anormal
11215,Normal
2992,Anormal
13844,Anormal
8559,Normal
12425,Normal
3974,Normal
11942,Anormal
8595,Anormal
2657,Normal
1773,Anormal
5862,Normal
7651,Anormal
10940,Normal
7504,Anormal
8467,Normal
1316,Normal
6635,
7657,Normal
2130,Anormal
6110,Normal
17139,Normal
6483,Normal
17228,Normal
5737,Normal
6923,
13282,Normal
14707,Normal
1379,Normal
1605,Anormal
4471,Normal
10885,Anormal
12368,Normal
1460,Normal
5101,Normal
12158,Anormal
9618,Anormal
10355,Normal
8818,Normal
1681,Normal
14153,Normal
1342,Anormal
7913,Normal
5167,Normal
13247,Anormal
16406,Normal
1615,Anormal
17481,Normal
11161,Anormal
17280,Normal
15209,Anormal
2899,Anormal
11427,Normal
2296,Anormal
13197,Anormal
12616,Normal
5165,Normal
10309,Normal
17371,
6549,Normal
10973,Anormal
16211,Anormal
7576,Normal
8249,Normal
5281,Anormal
7316,Normal
3970,Normal
14865,Normal
11783,Anormal
12561,Normal
8313,Normal
4673,Anormal
3203,Anormal
5725,
17403,
14704,Normal
2682,Normal
4802,Anormal
3051,Anormal
7063,Normal
7008,Normal
14744,Anormal
15859,Anormal
16717,Anormal
2203,Normal
3129,Normal
4542,Anormal
10495,Normal
16654,Anormal
5272,Normal
4521,Normal
11339,Normal
7445,
17783,Normal
16903,Anormal
16780,Anormal
2468,Normal
17795,Normal
10802,Anormal
2175,Normal
12884,Normal
3631,Anormal
8203,Anormal
7171,Anormal
1462,Normal
2699,Anormal
14028,Anormal
15273,Anormal
3531,Normal
14540,Anormal
6092,Normal
14652,
4993,Anormal
6101,Anormal
8764,Anormal
3255,Normal
8536,Anormal
12698,Anormal
16605,Anormal
4178,Normal
3267,Normal
14414,Normal
8464,Normal
4400,Normal
13177,Anormal
2140,Anormal
2623,Normal
13605,
8813,Normal
15693,Normal
7979,Normal
2011,Normal
2332,Anormal
6678,Normal
8448,Normal
6086,Normal
1050,Normal
3900,Normal
12046,Normal
9177,Normal
17520,Anormal
14068,Normal
16510,Anormal
13479,Normal
17740,Normal
7417,Normal
17137,Normal
8653,Anormal
8481,Normal
6641,Anormal
13329,Normal
3458,Normal
399,Anormal
2274,Anormal
3595,Anormal
9216,Anormal
711,Normal
14860,Anormal
2873,Anormal
2745,Normal
6746,Normal
4769,Anormal
1997,Normal
3142,Anormal
2459,Anormal
11539,Normal
13668,Normal
6010,Normal
4055,Anormal
10822,Normal
5473,Normal
7226,Normal
1453,Normal
11979,Normal
3076,Anormal
13359,Normal
3140,
2191,Normal
8399,Anormal
800,Normal
2434,Normal
8066,Anormal
7942,Normal
15277,Normal
3010,Normal
9151,Normal
2984,Normal
5071,Normal
2791,Normal
12528,Normal
2621,Anormal
13819,Normal
5445,Normal
9440,Normal
9162,Anormal
2771,Normal
4157,Anormal
10831,Normal
2595,Normal
15025,Normal
5986,Normal
5415,Anormal
2335,Normal
9982,Normal
2082,Anormal
11999,
4040,Normal
14506,Normal
17772,Normal
15302,Anormal
15466,Normal
13064,Normal
16430,Anormal
17350,Normal
15764,Anormal
14966,Anormal
5068,Anormal
10060,Normal
17372,Anormal
12949,Anormal
3566,Normal
7738,Anormal
251,Anormal
12320,Normal
7743,Anormal
14093,Normal
2383,Normal
12702,Anormal
9435,Normal
13199,Normal
1500,Normal
3756,Anormal
6015,Normal
1797,Normal
14294,Anormal
310,Normal
12239,Anormal
15249,Anormal
16236,Normal
8432,Normal
13816,Normal
4918,Anormal
11046,Normal
10114,Normal
8042,Normal
7072,Normal
10244,Anormal
16261,Anormal
15817,
11725,Normal
7511,Anormal
9744,Normal
8012,Normal
16943,Anormal
8605,Anormal
2886,Anormal
3235,Normal
2537,Normal
17752,Anormal
4950,Normal
1304,Normal
12252,Anormal
15677,Anormal
17554,Anormal
1193,Normal
5968,
4970,Anormal
14664,Normal
11430,Normal
3284,Normal
14174,Anormal
9130,Anormal
720,Normal
7725,Anormal
2017,Anormal
8429,Normal
17767,
10509,Normal
1275,Normal
17381,Anormal
15552,Normal
4391,Normal
8820,Normal
4457,Normal
15567,Normal
3039,Normal
9438,Normal
13447,Normal
2841,Anormal
3641,Anormal
14547,Anormal
10080,Normal
17010,
14575,Normal
6078,Normal
10862,Anormal
7782,Normal
15379,Anormal
2903,
7261,Normal
8846,Anormal
12228,Normal
14143,Anormal
15455,Anormal
5988,Normal
425,Normal
16989,Normal
1250,Normal
3156,
17370,Anormal
15268,Anormal
9487,Normal
15610,Anormal
2620,Normal
7231,Normal
4193,Anormal
13285,Normal
5287,Normal
6012,Anormal
2285,Normal
5706,Anormal
5873,Anormal
7877,Normal
6146,Anormal
13230,
1712,Normal
1351,Normal
1817,Normal
7768,Normal
344,Normal
5768,Normal
8577,Anormal
2960,Normal
9419,Normal
4594,Normal
9867,
769,Normal
492,Normal
1369,Normal
5239,Normal
10318,Normal
7536,Anormal
5040,Anormal
14107,Normal
14018,Anormal
17072,
14520,Anormal
8956,Normal
16180,Normal
3853,Normal
271,
114,Normal
2953,Normal
1623,Normal
17243,Normal
17788,Anormal
11991,Anormal
15068,Anormal
8103,Normal
17657,Normal
449,Anormal
14882,Normal
14459,Normal
11380,Anormal
2936,Normal
8071,Normal
16576,
11579,
16058,Normal
9094,Anormal
6730,Normal
5743,Anormal
11420,Normal
172,Normal
3594,
4319,
9613,Normal
439,
16309,Normal
13303,Normal
4675,
6124,Anormal
10706,Normal
4745,Anormal
12481,Anormal
4986,Normal
10155,Normal
6303,Normal
11013,Anormal
13961,Normal
16405,Anormal
2543,Normal
844,Anormal
9008,Anormal
852,Normal
5642,Anormal
9981,Normal
1429,Normal
10732,Anormal
5135,Normal
14710,
3583,Anormal
3471,Anormal
7320,Normal
16402,Normal
14141,Anormal
10050,Anormal
3879,Normal
10948,Normal
11367,Anormal
5846,Normal
14905,Anormal
3024,Normal
5717,
7136,Normal
4411,
1214,Anormal
6319,Anormal
12569,Normal
8282,Anormal
4150,Anormal
5182,Normal
8799,Anormal
4864,Normal
14972,Normal
8396,Normal
7821,Normal
7070,Anormal
4435,Normal
7159,Anormal
4321,Normal
5387,Anormal
1900,Normal
15436,
9502,Normal
10344,Anormal
6106,Normal
6638,
6109,Normal
8610,Anormal
12438,Anormal
6014,Normal
2215,Normal
14585,Anormal
11002,Normal
16890,Normal
2195,Normal
2753,Anormal
10783,Normal
14992,Normal
8648,Normal
1856,Normal
10650,Anormal
1721,Anormal
1308,Normal
10141,Normal
14031,
15278,Anormal
14486,Anormal
2273,Normal
4577,Anormal
14850,Normal
4445,
5759,
4066,Normal
10029,Anormal
10871,Normal
14576,Normal
5826,Anormal
2684,Normal
17148,Anormal
14686,Normal
13435,Normal
11840,Normal
11488,Normal
14578,Anormal
4848,
10900,
15561,Anormal
5136,Anormal
13407,Normal
1181,Normal
6786,Anormal
3427,Anormal
9636,Normal
2275,Normal
12094,Anormal
8803,Anormal
1994,Anormal
11920,Normal
9225,Normal
13883,Normal
8040,Normal
3664,Normal
988,Normal
10546,Anormal
10592,Normal
3182,Anormal
2333,
6686,
12894,Normal
15720,Anormal
13839,Normal
3081,Normal
17848,Anormal
9491,Normal
9648,
11838,Normal
14268,Normal
2393,Anormal
12054,Normal
1264,Anormal
1905,Anormal
4466,Normal
611,Normal
4599,Normal
11932,Normal
10640,Normal
1142,Normal
1789,Normal
6338,Anormal
8026,Normal
9899,
4618,
5066,Normal
2149,
16649,
17750,Normal
13018,Normal
1165,Normal
13130,Anormal
6199,Normal
12834,Anormal
13888,Anormal
3078,Normal
15771,Normal
11374,Anormal
3721,Normal
3348,Anormal
17476,Normal
15622,Anormal
12680,Anormal
7992,Anormal
1978,Normal
14743,Normal
11500,Normal
11446,Normal
12448,Normal
17266,Anormal
725,Anormal
7387,Normal
3265,Normal
2924,
16702,Anormal
352,Normal
13633,Normal
7581,Anormal
1522,Normal
5183,Normal
15260,Anormal
8423,Normal
8374,Normal
825,Normal
13531,Normal
17167,Anormal
14820,Normal
13508,Anormal
5310,Anormal
8861,Normal
17817,Normal
861,Normal
15631,Anormal
8029,Normal
15516,Anormal
1089,
10202,Normal
16904,Anormal
13442,
16155,Normal
15504,Normal
3410,Normal
1790,Normal
580,Normal
4010,Anormal
9295,Normal
8490,Anormal
11357,Anormal
14242,
4939,Normal
16875,Anormal
8140,Normal
6581,
10073,
1859,Anormal
9303,Normal
3395,Normal
7503,Normal
7215,Anormal
1696,Normal
4828,Anormal
10213,Normal
15021,Anormal
3054,Normal
1133,
11948,Anormal
9315,Anormal
6326,
9868,Normal
5934,Normal
9995,Anormal
5735,
11363,Normal
10210,Normal
5177,Normal
1707,Normal
13751,
2674,Normal
8977,Normal
11773,Normal
6091,Normal
14015,Normal
4048,Normal
11836,Anormal
582,Anormal
2467,Normal
4866,Normal
2726,Normal
5098,
15767,Normal
10751,Anormal
8815,Normal
16618,Normal
4164,Normal
12370,Normal
8640,Anormal
11319,Anormal
5175,Normal
10419,Normal
16933,Normal
8839,Normal
12324,Normal
7741,Anormal
14312,Normal
3082,Anormal
5344,Anormal
13326,Anormal
3067,Anormal
5016,Anormal
17504,Anormal
2858,Normal
11709,Anormal
12955,Normal
15798,Anormal
8569,
7878,Normal
1010,Normal
8766,Anormal
5240,Anormal
8156,Normal
2499,Normal
11736,Anormal
3765,Anormal
9821,Normal
12688,Normal
12242,
7433,Anormal
5483,Normal
8142,Normal
7546,Anormal
5076,Normal
4409,Normal
17485,Normal
959,Normal
14898,Anormal
8811,Normal
9224,Anormal
6448,Anormal
12219,Anormal
2062,Normal
17585,Anormal
2078,Anormal
6168,Anormal
17363,Normal
6009,Normal
5461,Anormal
13111,Normal
17683,Anormal
6516,Normal
4630,Normal
1240,Anormal
2237,Normal
16716,Anormal
6695,Normal
5279,Anormal
16936,Anormal
6485,Normal
9577,Normal
70,Normal
3089,Normal
11521,Normal
3057,Normal
11630,Normal
6142,Normal
4110,Anormal
16565,Normal
3518,Anormal
16291,
13684,Normal
13639,Normal
16083,Normal
16029,
5439,Normal
15939,Normal
143,Normal
12952,Normal
2507,Normal
6859,Normal
2934,Normal
4987,Normal
10270,Anormal
1120,Anormal
12568,Normal
932,Anormal
6554,Normal
6488,Normal
16244,Normal
23,Normal
13041,Anormal
3541,Normal
15236,Normal
15625,Normal
7030,Normal
7982,Anormal
9571,Normal
1512,Anormal
13871,Anormal
13449,Anormal
3717,Normal
6548,Normal
17528,Anormal
11858,Normal
17152,Normal
12989,Normal
6848,Normal
17041,Anormal
14165,Anormal
7895,Anormal
12737,Anormal
6774,Normal
15191,
19,Anormal
5685,Normal
15999,Anormal
6021,Anormal
4707,Normal
11595,Normal
5499,Normal
11613,Normal
8060,Anormal
12185,Normal
8589,Anormal
12096,Anormal
1213,Anormal
8097,Normal
6026,Anormal
10260,Normal
13395,Anormal
5661,Normal
10069,Normal
15726,Normal
13101,Normal
10645,Anormal
9424,Normal
17075,Anormal
3930,Anormal
16813,Anormal
1870,Anormal
534,Anormal
11223,Normal
12343,Anormal
11144,Normal
17546,Normal
9858,Normal
8438,Normal
15849,Normal
7486,Normal
8286,Anormal
13850,Anormal
9258,Normal
13722,Normal
9093,Anormal
12770,Normal
12271,Anormal
9248,
2738,Normal
6776,Anormal
7860,Anormal
8085,Anormal
17445,
7049,Anormal
7475,Anormal
6996,Anormal
9080,Anormal
13157,Normal
8219,Normal
7296,Normal
11412,Anormal
1862,Normal
7914,Anormal
12974,Normal
3907,Normal
8931,Normal
16191,Normal
9562,Normal
12168,Normal
6262,Anormal
15556,Normal
2153,Normal
15027,Anormal
7530,Anormal
14453,Normal
14117,Normal
2639,Normal
15462,Anormal
12542,Normal
2329,Normal
5742,Anormal
6175,Normal
16226,Normal
6866,Normal
3890,
14448,Anormal
7875,Anormal
14917,Anormal
16185,Normal
17290,Normal
8440,Normal
17584,Anormal
7843,Normal
15884,Normal
13235,
11298,Anormal
2711,Anormal
8174,Anormal
11075,Anormal
13770,Normal
14396,
2942,Anormal
7517,Normal
14940,Normal
16715,Normal
2236,Anormal
14262,Normal
3163,Normal
2640,Anormal
605,Normal
14409,Normal
16781,
11625,Normal
7993,Normal
1758,Normal
14415,Anormal
8665,Anormal
16585,Normal
7881,Anormal
223,Normal
5376,Anormal
8574,Normal
2441,Anormal
12167,Normal
3500,
14411,
15124,Anormal
15965,Normal
11063,Anormal
2166,Normal
9153,Normal
10007,
660,Normal
7186,Anormal
3538,Normal
16694,
1203,Anormal
13381,Anormal
4565,Anormal
6148,Normal
6357,Anormal
218,Anormal
4156,Normal
13893,Normal
13268,
3539,Normal
32,Normal
17588,Normal
11366,Normal
507,Normal
12133,Normal
6127,
1496,Normal
13186,Normal
8632,Anormal
11457,Anormal
5580,Anormal
12579,Anormal
11039,Anormal
3901,Normal
17398,Normal
2180,Normal
14249,Normal
13542,Normal
1776,Normal
5638,Normal
11426,Normal
12963,Normal
9073,Normal
8476,Normal
9132,Anormal
1027,Normal
9176,Normal
2122,Normal
2442,Anormal
10189,Normal
591,
4235,Normal
15071,Anormal
1062,Normal
1108,Normal
8618,Normal
6427,Anormal
15408,Anormal
3298,Anormal
2260,Normal
4693,Normal
9011,Normal
11567,Normal
17422,Anormal
14565,Normal
17453,Normal
5850,Normal
13097,Normal
15420,Normal
10582,Anormal
6874,Normal
6969,Normal
12250,Normal
14192,Anormal
1819,Normal
2549,Normal
12290,Anormal
6344,Anormal
6418,Anormal
12559,Normal
11141,Anormal
10770,Normal
2916,Anormal
6141,Anormal
15664,Anormal
366,Normal
10382,Anormal
2951,Normal
5936,Normal
219,Normal
3542,Normal
3663,Normal
6991,Anormal
2797,Normal
1629,Anormal
10248,Normal
13100,Normal
11436,Anormal
15331,Anormal
2451,Normal
1907,Normal
2364,Normal
615,Anormal
8825,Anormal
15143,Anormal
11634,Anormal
14200,
2134,Normal
16711,Anormal
11233,Normal
252,Anormal
17852,Anormal
7482,Normal
8424,Anormal
9475,Normal
14257,Anormal
3883,Normal
16331,
1407,
2209,Anormal
1153,Normal
16472,Normal
3134,Anormal
7556,Normal
11810,Anormal
